Date,Source,Time,Titles,gists,link,labels
2020-09-07,IndiaToday,10:52:20.904472,"[' IMPACT FEATURE Religion, caste, politics- MX Player’s Aashram is a social commentary that should not be missed']","['With big movies and series now releasing on these platforms , one just can not have enough .', 'With Bobby Deol , Chandan Roy Sanyal , and Darshan Kumar being prominent names in the star cast , supported by Aaditi Pohankar , Anupriya Goenka , Adhyayan Suman , Sachin Shroff , and Tridha Choudhury , this series is trademark Prakash Jha .', 'You enter an ashram that not only takes advantage of young women who had entered it immersed in their bhakti , little knowing that they would never be allowed out again , you also see how it is a hub of illegal activities that include drug smuggling , all carefully hidden behind a façade of respectability and piousness .']",https://www.indiatoday.in/impact-feature/story/religion-caste-politics-mx-player-s-aashram-is-a-social-commentary-that-should-not-be-missed-1716238-2020-08-28,[]
2020-09-07,IndiaToday,10:52:21.236898,[' IMPACT FEATURE Campus placements go virtual as universities adapt'],"['Since the Covid-19 pandemic swept across the globe , life as we knew it has changed irrevocably for all of us .', 'The last few months , especially , have altered our way of life .', 'Today we yearn for the little things we took for granted , and each of us is dealing with the changes to the best of our capabilities .']",https://www.indiatoday.in/impact-feature/story/campus-placements-go-virtual-as-universities-adapt-1713948-2020-08-22,[]
2020-09-07,IndiaToday,10:52:21.606957,[' IMPACT FEATURE OPPO F17 Pro Brings a trailblazing sleekest design and 6 AI-Camera Setup in a device tailor-made for trendse..'],"[""OPPO 's F series is renowned for its blend of amazing design and functionality that gives you bang for your buck ."", 'The trendsetting series came into existence in 2016 , and ever since then , it has been laying the foundation of era-defining smartphones that are simply one-of-their-kind .', 'The F17 Pro adds a new dimension to this legendary series , making high-class design and cutting-edge technology available at a most compelling price point .']",https://www.indiatoday.in/impact-feature/story/oppo-f17-pro-brings-a-trailblazing-sleekest-design-and-6-ai-camera-setup-in-a-device-tailor-made-for-trendsetters-1715135-2020-08-26,['6']
2020-09-07,IndiaToday,10:52:21.924235,"["" Special 'isolation pod' used to airlift critical Covid-19 patient from Kolkata to Chennai""]","[""A 58-year-old patient , hypertensive , diabetic with a damaged lung infected due to Covid-19 was flown from Kolkata to Chennai on Sunday in a specially-designed German 'Isolation Pod ' for added safety and security ."", 'The patient contracted Covid-19 about 27 days ago .', 'ICATT Kyathi Air Ambulance undertook the first air transfer of this critical patient in a German Isolation Pod .']",https://www.indiatoday.in/india/story/special-isolation-pod-used-to-airlift-critical-covid-19-patient-from-kolkata-to-chennai-1719274-2020-09-07,['Kolkata']
2020-09-07,IndiaToday,10:52:22.300701,"[' Dissenters Raj Babbar, Jitin Prasada left out of 7 UP poll panels formed by Congress']","['With an eye on the Uttar Pradesh assembly polls due in 2022 , Congress has announced seven committees to revamp itself .', 'In a clear message to the dissenters , Raj Babbar and Jitin Prasada have been ignored from the election-related committees .', 'The two dissenting leaders from Uttar Pradesh have been snubbed by the party high command and left out of the election committees announced on Sunday .']",https://www.indiatoday.in/india/story/dissenters-raj-babbar-jitin-prasada-left-out-of-7-up-poll-panels-formed-by-congress-1719226-2020-09-06,"['Jitin Prasada', '7', 'Congress']"
2020-09-07,IndiaToday,10:52:22.584954,[' Rhea admits she was getting drugs for Sushant through Showik: Sources'],"['On the day she was called by the Narcotics Control Bureau ( NCB ) which is probing the drug angle in the Sushant Singh Rajput death case , actress Rhea Chakraborty admitted to the agency during questioning that she was procuring drugs for the deceased actor through her brother Showik Chakraborty , another accused in the case .', 'Sources said Rhea Chakraborty told NCB officials that she knew about Samuel Miranda who went to buy drugs from Zaid on March 17 .', 'According to her confession , Rhea not only knew about the deal but she was also coordinating with the drug peddler Zaid along with her brother Showik Chakraborty .']",https://www.indiatoday.in/movies/story/rhea-chakraborty-ncb-questioning-drugs-sushant-singh-rajput-showik-1719174-2020-09-06,"['Rhea', 'Sushant', 'Showik']"
2020-09-07,IndiaToday,10:52:22.995434,[' Thousands protest against pro-Serb rallies in Montenegro'],"[""Thousands gathered in Montenegro 's capital Podgorica on Sunday evening waving national flags to protest against the use of Serbian national symbols by opposition parties that won elections last week ."", 'The pro-Western Democratic Party of Socialists ( DPS ) led by President Milo Djukanovic , which steered Montenegro through the violent collapse of the former Yugoslavia in the 1990s , lost the parliamentary election last week .', 'Opposition parties , including the pro-Serb Democratic Front , organised rallies celebrating their victory by waving Serbian flags , and raising three fingers in a gesture known as the Serbian salute .']",https://www.indiatoday.in/world/story/thousands-protest-against-pro-serb-rallies-in-montenegro-1719285-2020-09-07,"['Thousands', 'pro-Serb', 'Montenegro']"
2020-09-07,IndiaToday,10:52:23.438632,"[' Coimbatore building collapses after heavy rain, at least 5 feared trapped']","['A residential building in Chetti street area of Coimbatore in Tamil Nadu collapsed on Sunday night following heavy rainfall , trapping at least five people , including a child .', 'However , some media reports have also suggested that a few bodies have been recovered from the debris of the collapsed building .', 'According to local media reports the three-storey building collapsed following incessant rainfall accompanied by strong winds around 8 pm on Sunday night .']",https://www.indiatoday.in/india/story/coimbatore-building-collapses-after-heavy-rain-death-toll-1719294-2020-09-07,['at least 5']
2020-09-07,IndiaToday,10:52:23.848442,"[' Hong Kong police fire pepper balls at protesters opposed to election delay, new law']","[""`` Today is supposedly our voting day , we need to resist to fight back for our vote , '' said a 70-year old woman surnamed Wong as she marched with other demonstrators ."", ""Thousands of police were stationed around the bustling Kowloon peninsula as hundreds of marchers waved placards and chanted popular anti-government slogans such as `` liberate Hong Kong '' .These slogans are now banned under the new security law ."", ""The poll would have been the former British colony 's first official vote since Beijing imposed new security legislation in late June .""]",https://www.indiatoday.in/world/story/hong-kong-police-fire-pepper-balls-protesters-election-delay-new-law-1719287-2020-09-07,['Hong Kong']
2020-09-07,News18,10:52:24.798994,"['In Fresh Snub to Letter Writers, Jitin Prasada, Raj Babbar Left Out as Cong Announces Panels for UP Polls']","['The Indian National Congress on Sunday evening announced panels in the run-up to the 2022 Uttar Pradesh Assembly Polls and former Union minister Salman Khursheed has been tasked with the responsibility of heading the Manifesto Committee .', ""In a key development , dissenters , including Jitin Prasada and former UP Congress Committee chief Raj Babbar , who were signatories to a letter to the party 's interim president Sonia Gandhi , have been left out ."", 'However , Congressmen Nirmal Khatri and Naseeb Pathan , who had criticised the letter writers have been assigned key responsibilities .']",https://www.news18.com/news/politics/in-fresh-snub-to-letter-writers-jitin-prasada-raj-babbar-left-out-as-congress-announces-panels-for-up-polls-2854769.html,"['Writers', 'Jitin Prasada', 'Raj Babbar Left Out', 'Cong Announces Panels']"
2020-09-07,News18,10:52:25.373834,"['Ally Woes: BJP, JDU Fight Proxy Battle for Dalit Votes to Become Single-Largest Party After Bihar Elections']","['The Bharatiya Janata Party ( BJP ) and Janata Dal ( United ) , the two main constituents of the NDA , are fighting a sort of proxy war against each other for Dalit votes and trying to out-manoeuvre each other in the game of one-upmanship to become the single-largest party after the assembly polls with numbers close to the magic figure of 122 in the 243-member Bihar assembly .', 'The war is being fought by the BJP through the Lok Janshakti Party ( LJP ) on one hand and by the JD ( U ) through the Hindustani Awam Morcha ( HAM ) on the other hand .', 'While the LJP has been an old ally of the NDA , HAM chief and former Bihar chief minister Jitan Ram Manjhi recently announced that he was joining hands with the JD ( U ) and pledged his unflinching loyalty to Nitish Kumar .']",https://www.news18.com/news/politics/ally-trouble-bjp-jdu-fight-proxy-battle-for-dalit-votes-to-become-single-largest-party-after-bihar-elections-2854939.html,"['BJP', 'Dalit Votes', 'Become Single-Largest Party', 'Bihar Elections']"
2020-09-07,News18,10:52:25.906183,"[""Bihar Assembly Elections 2020 LIVE Updates: CM Nitish Kumar to Headline NDA's Campaign Via Virtual Rally at 11.30am Today - News18""]","['Bihar Assembly Elections 2020 LIVE Updates : Chief Minister Nitish Kumar will set the stage for the Bihar polls today with a virtual rally to connect with lakhs of people as the NDA looks to repeat its electoral success , battling the anti-incumbency wave and criticism over the handling of floods as well as political unrest in the state after the death of Bollywood star Sushant Singh Rajput who hailed from the state .', 'The rally , which will begin at 11.30 am , was originally planned for September 6 , but it was postponed by a day due to a week-long national mourning following the death of former President Pranab Mukherjee .', 'The rally comes at a time when the NDA constituents are engaged in a battle of one-upmanship , with both the BJP and the JDU indulging in a proxy war of sorts for Dalit votes to become the single-largest party after the elections .']",https://www.news18.com/news/politics/bihar-assembly-elections-2020-live-updates-nitish-kumar-sushant-singh-rajput-jdu-bjp-chirag-paswan-jitan-manjhi-2855261.html,"['Bihar Assembly Elections 2020', 'CM', ""Headline NDA's"", 'Campaign Via Virtual Rally']"
2020-09-07,News18,10:52:27.379969,"[""UV Tech Sanitisation, Touch-free Checks: Here's How Metro Services in Your City Will Resume from Today""]","['Metro services across the country are all set to resume in a graded manner from Monday ( September 7 ) .', 'The stations in Covid-19 containment zones will , however , remain closed .', 'The Union housing and urban affairs ministry has said that trains will not stop at stations where passengers are found not maintaining social distancing .']",https://www.news18.com/news/india/talk-less-break-the-peak-dmrcs-prep-in-full-swing-as-delhi-metro-is-set-to-hit-the-tracks-in-over-12-hours-2853721.html,['How Metro Services']
2020-09-07,News18,10:52:27.679213,"['2-day Session of Maha Assembly Begins Today, Tussle over SSR Case & Palghar Lynching Expected']","['The two-day monsoon session of Maharashtra Assembly is set to begin in Mumbai on Monday , amid the worsening Covid-19 situation in the state .', 'The legislature will also move condolence motion to pay tribute to former President Pranab Mukherjee , who died last week after prolonged illness .', 'Several stringent security measures have been put in place in the Vidhan Bhavan area , particularly with respect to Covid-19 .']",https://www.news18.com/news/politics/2-day-session-of-maha-assembly-begins-today-tussle-over-ssr-case-palghar-lynching-expected-2854847.html,"['Maha Assembly Begins', 'Tussle', 'SSR Case & Palghar Lynching']"
2020-09-07,News18,10:52:27.892483,"['Kerala Trumps States in Literacy Rate, Delhi Emerges 2nd Best; Andhra Ranks Worst']","['With 96.2 % , Kerala has once again etched its place as the most literate state in India , followed by national capital Delhi at 89 % , revealed data from a report on education released by the National Statistical Office ( NSO ) .', 'There has often been a conjecture around South Indian states being more literate than the North , however , the latest data debunked that .', 'The data , which is for 2017-18 and for all aged 7 or more , showed that the popular idea of “ developed states ” can be misleading with regard to literacy .']",https://www.news18.com/news/india/kerala-trumps-states-in-literacy-rate-delhi-emerges-2nd-best-andhra-ranks-worst-2855051.html,"['Kerala Trumps States', 'Literacy Rate', 'Delhi Emerges', 'Andhra Ranks Worst']"
2020-09-07,News18,10:52:28.661630,"[""India Didn't Prioritise Mental Health Before Covid-19. Now it's Paying the Price""]","['`` My heartbeats are heavy .', 'It becomes difficult to catch my breath .', ""My hands shake and get sweaty , '' said Aritri Paul of the terrifying panic attacks that strike more frequently since India went into coronavirus lockdown in March .""]",https://www.news18.com/news/india/india-didnt-prioritise-mental-health-before-covid-19-now-its-paying-the-price-2855043.html,['India']
2020-09-07,News18,10:52:28.972625,"['Sandip Ssingh Shares Chats With Sushant, Sister Mitu Singh: My Silence Broke 20 Years of My Image']","['`` Everyone is saying that your family does not know me .', ""Yes , it 's correct , I never met your family ."", ""Today I am making our personal chats public , as this is the last resort which proves our equation . ''""]",https://www.news18.com/news/movies/sandip-ssingh-shares-chats-with-sushant-sister-mitu-singh-my-silence-broke-20-years-of-my-image-2854721.html,"['Sandip Ssingh Shares Chats With Sushant', 'Mitu Singh']"
2020-09-07,News18,10:52:29.237447,"[""Cristiano Ronaldo Forgot to Wear a Face Mask in the Stands, But Proved He's Not a Covidiot""]","[""While we 've all grown accustomed to the 'new normal , ' the global Covid-19 pandemic has reached its ninth month - with numbers surging across the globe on a daily basis ."", 'Face-masks and social distancing have become the new additions to both our lives and our vocabulary , and nobody is exempt from it !', ""Even five-time Ballon d'Or winner Cristiano Ronaldo , found himself being reprimanded for not wearing a face-mask .""]",https://www.news18.com/news/buzz/cristiano-ronaldo-forgot-to-wear-a-face-mask-in-the-stands-but-proved-hes-not-a-covidiot-2854727.html,"['Cristiano Ronaldo Forgot', 'Stands']"
2020-09-07,News18,10:52:29.522649,"['Vodafone-Idea to Make Major Announcement at 11:45AM Today; Amazon, Verizon Investment in Sight?']","[""Vodafone-Idea , one of India 's three major telecom companies , is set to make a major strategic announcement later today ."", 'The announcement will reportedly be made at 11:45AM today via a web telecast on a virtual conference .', ""Interested parties and stakeholders have been offered a web portal through which they can register to see the announcement live , and reports indicate that it may be a major investment from key global stakeholders looking to enter India 's cut-throat competitive telecom industry .""]",https://www.news18.com/news/tech/vodafone-idea-to-make-major-announcement-at-1145am-today-amazon-verizon-investment-in-sight-2854631.html,"['Amazon', 'Verizon Investment', 'Sight']"
2020-09-07,News18,10:52:29.855249,"[""Novak Djokovic 'Defaulted' Out of US Open After Striking Line Judge in Throat with Ball""]","[""World number one Novak Djokovic was sensationally disqualified in the US Open fourth round on Sunday after striking a line judge with a ball following a point during the first set of his match against Spain 's Pablo Carreno Busta ."", 'Djokovic was becoming frustrated after squandering three set points when Carreno Busta served at 4-5 , 0-40 , then suffering a fall .', 'Having dropped serve to trail 5-6 , he swatted a ball reasonably hard to the back of the court , inadvertently striking a female line judge in the area of her throat .']",https://www.news18.com/news/sports/djokovic-disqualified-from-u-s-open-after-striking-line-judge-with-ball-2854591.html,"[""Novak Djokovic '"", 'US', 'Throat']"
2020-09-07,News18,10:52:30.088426,['India Could Clock More Than $100 Billion In Mobile Phone Exports As Apple And Samsung Lead The Way'],"['The Government of India ’ s Make in India mission is set to get another push as India could very well be poised to become a major export hub for mobile phones .', 'It is being reported that applications for exports filed by phone manufacturing including iPhone manufacturers Foxconn , Pegatron and Wistron as well as smartphone makers Samsung , Karbonn , Lava and Dixon have been cleared by the government .', 'It is expected that India could export mobile phones well in excess of $ 100 billion .']",https://www.news18.com/news/tech/india-could-clock-more-than-100-billion-in-mobile-phone-exports-as-apple-and-samsung-lead-the-way-2855253.html,"['India', 'Apple']"
