Date,Source,Time,Titles,gists,link,labels
2020-09-06,IndiaToday,19:17:12.422545,"['Religion, caste, politics- MX Player’s Aashram is a social commentary that should not be missed']","['With big movies and series now releasing on these platforms , one just can not have enough .', 'With Bobby Deol , Chandan Roy Sanyal , and Darshan Kumar being prominent names in the star cast , supported by Aaditi Pohankar , Anupriya Goenka , Adhyayan Suman , Sachin Shroff , and Tridha Choudhury , this series is trademark Prakash Jha .', 'You enter an ashram that not only takes advantage of young women who had entered it immersed in their bhakti , little knowing that they would never be allowed out again , you also see how it is a hub of illegal activities that include drug smuggling , all carefully hidden behind a façade of respectability and piousness .']",https://www.indiatoday.in/impact-feature/story/religion-caste-politics-mx-player-s-aashram-is-a-social-commentary-that-should-not-be-missed-1716238-2020-08-28,[]
2020-09-06,IndiaToday,19:17:12.704703,['Campus placements go virtual as universities adapt'],"['Since the Covid-19 pandemic swept across the globe , life as we knew it has changed irrevocably for all of us .', 'The last few months , especially , have altered our way of life .', 'Today we yearn for the little things we took for granted , and each of us is dealing with the changes to the best of our capabilities .']",https://www.indiatoday.in/impact-feature/story/campus-placements-go-virtual-as-universities-adapt-1713948-2020-08-22,[]
2020-09-06,IndiaToday,19:17:13.110706,['OPPO F17 Pro Brings a trailblazing sleekest design and 6 AI-Camera Setup in a device tailor-made for trendsetters'],"[""OPPO 's F series is renowned for its blend of amazing design and functionality that gives you bang for your buck ."", 'The trendsetting series came into existence in 2016 , and ever since then , it has been laying the foundation of era-defining smartphones that are simply one-of-their-kind .', 'The F17 Pro adds a new dimension to this legendary series , making high-class design and cutting-edge technology available at a most compelling price point .']",https://www.indiatoday.in/impact-feature/story/oppo-f17-pro-brings-a-trailblazing-sleekest-design-and-6-ai-camera-setup-in-a-device-tailor-made-for-trendsetters-1715135-2020-08-26,"['OPPO', '6']"
2020-09-06,IndiaToday,19:17:13.412874,['OPPO F17 Pro Brings a trailblazing sleekest design and 6 AI-Camera Setup in a device tailor-made for trendsetters'],['OPPO F17 Pro Brings a trailblazing sleekest design and 6 AI-Camera Setup in a device tailor-made for trendsetters'],https://www.indiatoday.in/india/story/coronavirus-live-updates-september-6-world-india-covid-vaccine-who-china-us-1719031-2020-09-06,"['OPPO', '6']"
2020-09-06,IndiaToday,19:17:13.720559,"[""I'm free to go anywhere in my country: Kangana fires fresh salvo at Shiv Sena MP Sanjay Raut""]","[""The war of words between Bollywood actor Kangana Ranaut and Shiv Sena MP Sanjay Raut does n't seem to be coming to an end ."", 'Kangana Ranaut on Sunday fired a fresh salvo at the Shiv Sena MP with a video on Twitter , captioned `` Sanjay Ji , I have full freedom of expression , I have the freedom to go anywhere in my country .', ""I am free '' .""]",https://www.indiatoday.in/india/story/kangana-ranaut-twitter-video-sun-sept-6-sanjay-raut-shiv-sena-mp-1719148-2020-09-06,"['Kangana', 'Shiv Sena', 'Sanjay Raut']"
2020-09-06,IndiaToday,19:17:14.059775,"['IPL 2020 full schedule announced: CSK vs MI on September 19, 3 venues confirmed in UAE']","['Last year ’ s finalists , Chennai Super Kings and Mumbai Indians , as reported by India Today , will play the tournament opener in September 19 .', 'While the tournament gets underway on Saturday in Abu Dhabi , the final will be played on a weekday for the first time in its 13-year history .', 'Virat Kohli ’ s Royal Challengers Bangalore will open their campaign against Sunrisers Hyderabad on September 21 , while former champions Kolkata Knight Riders will get their campaign underway against Mumbai Indians on September 23 .']",https://www.indiatoday.in/sports/cricket/story/ipl-2020-full-schedule-uae-mumbai-indians-vs-csk-on-september-19-1719151-2020-09-06,"['IPL', 'MI', '3', 'UAE']"
2020-09-06,IndiaToday,19:17:14.541135,"['Delhi Metro to resume services, guidelines issued: All you need to know']","['The Delhi Metro Rail Corporation ( DMRC ) is ready to resume its services on Monday , September 7 .', 'The services were suspended on March 22 due to coronavirus pandemic .', 'Only the Yellow Line ( Samyapur Badli to HUDA City Centre ) of the Delhi Metro will resume services in a staggered manner .']",https://www.indiatoday.in/india/story/delhi-metro-to-resume-services-guidelines-issued-all-you-need-to-know-1719131-2020-09-06,['Delhi Metro']
2020-09-06,IndiaToday,19:17:14.798453,"['JEE Main concludes, NTA prepares ground for NEET candidates']","['JEE Main NEET update : As the Joint Entrance Examination ( JEE ) Main would end today , the National Testing Agency will now brace up to conduct the National Eligibility cum Entrance Test ( NEET ) which has been scheduled for September 13 , 2020 .', 'Over 15 lakh candidates have registered themselves for the medical entrance exam .', 'Unlike JEE Main , NEET is pen and paper-based exam .']",https://www.indiatoday.in/education-today/news/story/jee-main-concludes-nta-prepares-ground-for-neet-candidates-1719139-2020-09-06,"['JEE Main', 'NTA', 'NEET']"
2020-09-06,IndiaToday,19:17:15.008646,"[""90% of China's Sinovac employees, families took Covid-19 vaccine, says CEO""]","[""About 90 % of Sinovac Biotech Ltd employees and their families have taken an experimental coronavirus vaccine developed by the Chinese firm under the country 's emergency use program , its chief executive said on Sunday ."", 'The extent of inoculations under the emergency program , which China launched in July but has released few details about , points to how actively it is using experimental vaccines in the hopes of protecting essential workers against a potential Covid-19 resurgence , even as trials are still underway .', 'The program is intended for specific groups , including medical staffers and those who work at food markets and in the transportation and service sectors .']",https://www.indiatoday.in/world/story/china-sinovac-employees-covid19-coronavirus-vaccine-1719159-2020-09-06,"['China', 'Sinovac']"
2020-09-06,News18,19:17:15.473474,"[""Caller Dials Thackeray Claiming to be Member of Dawood Ibrahim's Gang, Security Tightened outside Matoshree""]","[""`` Someone called up on 'Matoshree ' phone number two times on Saturday night and said Dawood Ibrahim wanted to talk CM Uddhav Thackeray ."", ""However , the telephone operator did not transfer the call to the CM , '' a police official told PTI ."", ""Security has since been beefed up outside Matoshree in Mumbai 's Bandra .""]",https://www.news18.com/news/india/caller-dials-thackeray-claiming-to-be-member-of-dawood-ibrahims-gang-security-tightened-outside-matoshree-2853957.html,"['Caller Dials Thackeray Claiming', 'Security Tightened', 'Matoshree']"
2020-09-06,News18,19:17:15.738478,"['Sushant Singh Rajput Case LIVE Updates: Day 1 of Questioning with NCB Ends for Rhea Chakraborty, Summoned Again Tomorrow - News18']","['Mumbai : Actress Rhea Chakraborty reached Narcotics Control Bureau ( NCB ) office on Sunday morning to serve her summons for joining probe in the drugs case linked to the death of her live-in partner and actor Sushant Singh Rajput , officials said .', 'The agency has said that it wants to question Rhea , 28 , the main accused in the death case , to take the probe forward in the case .', 'The agency also added that it wants to confront Rhea with her brother Showik Chakraborty , Samuel Miranda and Dipesh Sawant in order to ascertain their individual roles in this alleged drug racket after it obtained mobile phone chat records and other electronic data that suggested some banned drugs were allegedly being procured by these people .']",https://www.news18.com/news/movies/sushant-singh-rajput-death-case-live-updates-ncb-summons-rhea-chakraborty-serves-notice-at-home-2853117.html,"['Sushant Singh Rajput Case LIVE', 'NCB Ends for Rhea Chakraborty', 'Summoned Again']"
2020-09-06,News18,19:17:15.862465,"['IPL 2020 Full Schedule: Date and Time, Match Timings, Venue, Fixtures of all IPL 13 matches']","IPL 2020 Full Schedule: Date and Time, Match Timings, Venue, Fixtures of all IPL 13 matches",https://www.news18.com/cricketnext/news/ipl-2020-full-schedule-date-and-time-match-timings-venue-fixtures-of-all-ipl-13-matches-2848419.html,"['IPL', 'Time', 'IPL', '13']"
2020-09-06,News18,19:17:16.104379,"[""'Hotline Message Sent to PLA': Centre on Abduction of 5 Arunachal Pradesh Locals Amid Tension with China""]","[""Union minister Kiren Rijiju on Sunday said that the Indian Army has already sent a hotline message to the establishment of People 's Liberation Army at the border point in Arunachal Pradesh over reports of alleged kidnapping of five people ."", 'The minister added that however a response from China is awaited .', '`` The Indian Army has already sent hotline message to the counterpart PLA establishment at the border point in Arunachal Pradesh .']",https://www.news18.com/news/india/hotline-message-sent-to-pla-centre-on-abduction-of-5-arunachal-pradesh-locals-amid-tension-with-china-2853995.html,['PLA']
2020-09-06,News18,19:17:16.617033,"[""Talk Less, Break the Peak: DMRC's Prep in Full Swing as Delhi Metro is Set to Hit the Tracks in Over 12 Hours""]","[""`` Rather , people are coming equitably at all hours of the operational timings of the Metro services to 'break the peak'— a requirement of the present times ."", ""`` Over a period of next five days , rest of the lines will also be made operational with all safety measures in place to check the spread of Covid-19 in the Metro premises which requires everyone to follow a new normal of social distancing , face mask and hand sanitisation , '' Anuj Dayal , DMRC 's Executive Director of Corporate Communications , was quoted as saying by IANS on Sunday ."", '`` Be a smart passenger and carry your smart card with you while heading for the Metro .']",https://www.news18.com/news/india/talk-less-break-the-peak-dmrcs-prep-in-full-swing-as-delhi-metro-is-set-to-hit-the-tracks-in-over-12-hours-2853721.html,['Delhi Metro']
2020-09-06,News18,19:17:16.783003,"['Some Parts of India Seeing Second Wave of Covid-19 Cases, Says AIIMS Director Randeep Guleria']","['Some parts of India are witnessing a second wave of coronavirus cases , AIIMS Director Dr Randeep Guleria said .', 'He added that the Covid-19 pandemic may also continue in 2021 , as indicated by the trend in daily rise of cases .', 'In an interview with India Today , Dr Guleria said that the curve will flatten , and that the pandemic may end sometime early next year .']",https://www.news18.com/news/india/some-parts-of-india-seeing-second-wave-of-covid-19-cases-says-aiims-director-randeep-guleria-2853821.html,"['Covid-19’,’Cases', 'AIIMS', 'Randeep Guleria']"
2020-09-06,News18,19:17:17.150851,"[""BJP Floats 'Justice for Sushant' Campaign Posters in Bihar, Faces Flak from Opposition and Twitter""]","['Bihar , one of the most populous states in the country , is set to vote for the State Legislative Assembly elections in October .', ""And ahead of the polls , the untimely death of Sushant Singh Rajput has turned out to be a major poll plank with parties like the BJP using posters seeking 'Justice for Sushant ' as part of their poll campaign ."", ""About 30,000 election campaign posters featuring Rajput seeking `` justice for the departed son of the soil '' were created and shared by BJP 's art and culture cell in the state , replete with the party 's logo , Indian Express reported .""]",https://www.news18.com/news/buzz/bjp-floats-justice-for-sushant-campaign-posters-in-bihar-faces-flak-from-opposition-and-twitter-2853559.html,"[""BJP Floats '"", 'Bihar']"
2020-09-06,News18,19:17:17.288133,"[""'Central Govt-media Working 24 Hours': Manish Sisodia's Dig at Rhea Chakraborty Coverage""]","['by using the coverage on actor Rhea Chakraborty in the Sushant Singh Rajput case .', '`` China has left our land , the economy has been 5tr , crores of jobs have come , farmer traders have made all the profits , Swachh Bharat , Digital-Skill India have been successful .', ""Chakraborty 's lawyer , in a statement issued , said the actress is `` ready for arrest '' .""]",https://www.news18.com/news/india/central-govt-media-working-24-hours-manish-sisodias-dig-at-rhea-chakraborty-coverage-2853885.html,"[""Manish Sisodia's""]"
2020-09-06,News18,19:17:17.531327,['Your Mindset Empowers Those Who Victimise Women: Kangana Ranaut Lashes Out at Sanjay Raut'],"[""Bollywood actress Kangana Ranaut has responded to Shiv Sena leader Sanjay Raut 's abusive comment on her in a video released on social media ."", 'She said , `` You are a public servant and a minister and must be aware that in this country how many women are raped every hour .', 'How they are abused at work , disrespected and how their own husbands beat them up .']",https://www.news18.com/news/movies/your-mentality-empowers-those-who-victimise-women-kangana-ranaut-lashes-out-at-sanjay-raut-2853711.html,['Kangana Ranaut Lashes']
2020-09-06,News18,19:17:17.848592,"[""Who is Selene Delgado Lopez, the Facebook Friend That You Can't Unfriend?""]","['While social media is a place of many bizarre hoaxes , a new Facebook hoax doing the rounds recently has users , tech experts and the company itself scratching their heads .', ""And much of it seems to revolve around the mysterious FB account of a person called 'Selene Degado Lopez ' ."", ""As per reports from Facebook users across the world , Lopez is everyone 's friend on Facebook .""]",https://www.news18.com/news/buzz/who-is-selene-delgado-lopez-the-facebook-friend-that-you-cant-unfriend-2853967.html,"['Selene Delgado Lopez', 'the Facebook Friend That']"
2020-09-06,News18,19:17:18.100436,"['Arjun Kapoor Tests Positive for Coronavirus, is Asymptomatic and Quarantined at Home']","['Arjun Kapoor has tested positive for Covid-19 , the actor informed his fans and followers on social media .', '`` I thank you all in advance for your support and I will keep you updated about my health in the days to come .', ""These are extraordinary and unprecedented times and I have faith that all of humanity will overcome this virus , '' Arjun added in his note on Instagram .""]",https://www.news18.com/news/movies/arjun-kapoor-tests-positive-for-coronavirus-2853555.html,"['Arjun Kapoor Tests Positive for Coronavirus', 'Asymptomatic']"
2020-09-06,News18,19:17:19.105054,"['England vs Australia, 2nd T20I at Southampton Live Score: AUS Lose Three Early as ENG Take Control']","England vs Australia, 2nd T20I at Southampton Live Score: AUS Lose Three Early as ENG Take Control",https://www.news18.com/cricketnext/news/england-vs-australia-2nd-t20i-live-cricket-score-southampton-eng-vs-aus-ball-by-ball-commentary-match-updates-2853869.html,"['England', 'Australia', '2nd T20I', 'Southampton Live Score', 'ENG Take Control']"
